t,field,value,color,status,reason,raw
126.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
126.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
126.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
126.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
127.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.18897637795272, age_s=0.0}"
127.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
127.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
127.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
127.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
127.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
128.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.18749999999996, age_s=0.0}"
128.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
128.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
128.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
128.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
128.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
129.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.186046511627865, age_s=0.0}"
129.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
129.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
129.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
129.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
129.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
130.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.184615384615345, age_s=0.0}"
130.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
130.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
130.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
130.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
130.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
131.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.18320610687019, age_s=0.0}"
131.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
131.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
131.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
131.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
131.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
132.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.18181818181814, age_s=0.0}"
132.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
132.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
132.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
132.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
132.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
133.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.180451127819506, age_s=0.0}"
133.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
133.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
133.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
133.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
133.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
134.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.179104477611897, age_s=0.0}"
134.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
134.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
134.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
134.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
134.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
135.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.177777777777735, age_s=0.0}"
135.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
135.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
135.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
135.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
135.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
136.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.17647058823525, age_s=0.0}"
136.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
136.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
136.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
136.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
136.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
137.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.17518248175178, age_s=0.0}"
137.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
137.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
137.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
137.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
137.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
138.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.17391304347822, age_s=0.0}"
138.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
138.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
138.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
138.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
138.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
139.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.172661870503553, age_s=0.0}"
139.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
139.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
139.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
139.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
139.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
140.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.171428571428525, age_s=0.0}"
140.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
140.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
140.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
140.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
140.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
141.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.170212765957398, age_s=0.0}"
141.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
141.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
141.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
141.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
141.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
142.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.169014084506998, age_s=0.0}"
142.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
142.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
142.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
142.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
142.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
143.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.16783216783212, age_s=0.0}"
143.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
143.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
143.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
143.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
143.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
144.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.166666666666618, age_s=0.0}"
144.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
144.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
144.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
144.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
144.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
145.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.16551724137926, age_s=0.0}"
145.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
145.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
145.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
145.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
145.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
146.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.16438356164379, age_s=0.0}"
146.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
146.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
146.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
146.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
146.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
147.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.163265306122398, age_s=0.0}"
147.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
147.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
147.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
147.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
147.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
148.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.162162162162108, age_s=0.0}"
148.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
148.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
148.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
148.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
148.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
149.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.161073825503305, age_s=0.0}"
149.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
149.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
149.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
149.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
149.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
150.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.159999999999947, age_s=0.0}"
150.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
150.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
150.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
150.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
150.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
151.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.158940397350943, age_s=0.0}"
151.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
151.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
151.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
151.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
151.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
152.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.157894736842053, age_s=0.0}"
152.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
152.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
152.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
152.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
152.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
153.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.156862745097985, age_s=0.0}"
153.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
153.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
153.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
153.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
153.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
154.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.155844155844107, age_s=0.0}"
154.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
154.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
154.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
154.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
154.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
155.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.154838709677374, age_s=0.0}"
155.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
155.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
155.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
155.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
155.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
156.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.153846153846107, age_s=0.0}"
156.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
156.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
156.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
156.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
156.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
157.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.152866242038172, age_s=0.0}"
157.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
157.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
157.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
157.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
157.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
158.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.151898734177177, age_s=0.0}"
158.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
158.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
158.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
158.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
158.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
159.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.150943396226374, age_s=0.0}"
159.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
159.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
159.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
159.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
159.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
160.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.149999999999963, age_s=0.0}"
160.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
160.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
160.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
160.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
160.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
161.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.149068322981336, age_s=0.0}"
161.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
161.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
161.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
161.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
161.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
162.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.148148148148113, age_s=0.0}"
162.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
162.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
162.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
162.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
162.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
163.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.14723926380365, age_s=0.0}"
163.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
163.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
163.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
163.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
163.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
164.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.1463414634146, age_s=0.0}"
164.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
164.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
164.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
164.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
164.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
165.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.14545454545452, age_s=0.0}"
165.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
165.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
165.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
165.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
165.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
166.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.14457831325299, age_s=0.0}"
166.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
166.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
166.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
166.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
166.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
167.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.143712574850273, age_s=0.0}"
167.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
167.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
167.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
167.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
167.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
168.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.142857142857117, age_s=0.0}"
168.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
168.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
168.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
168.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
168.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
169.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.142011834319508, age_s=0.0}"
169.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
169.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
169.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
169.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
169.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
170.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.141176470588213, age_s=0.0}"
170.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
170.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
170.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
170.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
170.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
171.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.140350877192965, age_s=0.0}"
171.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
171.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
171.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
171.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
171.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
172.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.139534883720916, age_s=0.0}"
172.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
172.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
172.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
172.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
172.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
173.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.138728323699407, age_s=0.0}"
173.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
173.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
173.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
173.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
173.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
174.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.137931034482747, age_s=0.0}"
174.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
174.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
174.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
174.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
174.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
175.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.137142857142848, age_s=0.0}"
175.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
175.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
175.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
175.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
175.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
176.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.136363636363626, age_s=0.0}"
176.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
176.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
176.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
176.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
176.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
177.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.135593220338976, age_s=0.0}"
177.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
177.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
177.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
177.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
177.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
178.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.134831460674153, age_s=0.0}"
178.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
178.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
178.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
178.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
178.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
179.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.134078212290497, age_s=0.0}"
179.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
179.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
179.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
179.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
179.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
180.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.13333333333333, age_s=0.0}"
180.0,POWER,170,NEUTRAL,OK,power_present,{age_s=0.0}
180.0,HR,135,NEUTRAL,OK,hr_present,{age_s=0.0}
180.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
180.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
180.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
