t,field,value,color,status,reason,raw
60.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
61.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
61.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
61.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
61.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
61.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
61.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
62.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
62.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
62.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
62.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
62.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
62.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
63.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
63.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
63.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
63.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
63.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
63.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
64.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
64.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
64.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
64.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
64.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
64.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
65.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
65.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
65.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
65.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
65.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
65.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
66.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
66.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
66.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
66.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
66.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
66.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
67.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
67.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
67.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
67.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
67.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
67.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
68.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
68.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
68.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
68.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
68.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
68.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
69.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
69.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
69.0,HR,87,NEUTRAL,OK,hr_present,{age_s=0.0}
69.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
69.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
69.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
70.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
70.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
70.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
70.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
70.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
70.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
71.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
71.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
71.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
71.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
71.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
71.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
72.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
72.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
72.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
72.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
72.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
72.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
73.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
73.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
73.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
73.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
73.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
73.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
74.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
74.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
74.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
74.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
74.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
74.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
75.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
75.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
75.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
75.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
75.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
75.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
76.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
76.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
76.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
76.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
76.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
76.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
77.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
77.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
77.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
77.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
77.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
77.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
78.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
78.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
78.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
78.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
78.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
78.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
79.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
79.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
79.0,HR,88,NEUTRAL,OK,hr_present,{age_s=0.0}
79.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
79.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
79.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
80.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
80.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
80.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
80.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
80.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
80.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
81.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
81.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
81.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
81.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
81.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
81.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
82.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
82.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
82.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
82.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
82.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
82.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
83.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
83.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
83.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
83.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
83.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
83.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
84.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
84.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
84.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
84.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
84.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
84.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
85.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
85.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
85.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
85.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
85.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
85.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
86.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
86.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
86.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
86.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
86.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
86.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
87.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
87.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
87.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
87.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
87.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
87.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
88.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
88.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
88.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
88.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
88.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
88.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
89.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
89.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
89.0,HR,89,NEUTRAL,OK,hr_present,{age_s=0.0}
89.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
89.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
89.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
90.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
90.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
90.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
90.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
90.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
90.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
91.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
91.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
91.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
91.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
91.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
91.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
92.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
92.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
92.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
92.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
92.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
92.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
93.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
93.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
93.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
93.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
93.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
93.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
94.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
94.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
94.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
94.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
94.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
94.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
95.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
95.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
95.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
95.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
95.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
95.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
96.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
96.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
96.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
96.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
96.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
96.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
97.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
97.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
97.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
97.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
97.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
97.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
98.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
98.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
98.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
98.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
98.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
98.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
99.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
99.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
99.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
99.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
99.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
99.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
100.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
100.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
100.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
100.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
100.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
100.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
101.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
101.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
101.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
101.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
101.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
101.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
102.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
102.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
102.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
102.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
102.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
102.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
103.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
103.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
103.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
103.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
103.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
103.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
104.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
104.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
104.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
104.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
104.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
104.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
105.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
105.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
105.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
105.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
105.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
105.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
106.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
106.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
106.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
106.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
106.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
106.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
107.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
107.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
107.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
107.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
107.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
107.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
108.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
108.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
108.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
108.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
108.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
108.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
109.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
109.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
109.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
109.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
109.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
109.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
110.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
110.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
110.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
110.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
110.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
110.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
111.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
111.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
111.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
111.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
111.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
111.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
112.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
112.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
112.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
112.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
112.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
112.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
113.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
113.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
113.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
113.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
113.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
113.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
114.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
114.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
114.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
114.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
114.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
114.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
115.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
115.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
115.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
115.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
115.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
115.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
116.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
116.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
116.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
116.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
116.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
116.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
117.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
117.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
117.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
117.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
117.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
117.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
118.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
118.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
118.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
118.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
118.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
118.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
119.0,SPEED,0.0,AMBER,OK,below_reference,"{reference_kmh=24.0, age_s=0.0}"
119.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
119.0,HR,90,NEUTRAL,OK,hr_present,{age_s=0.0}
119.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
119.0,GRADE,WAIT,GRAY,NO_DATA,missing_grade,{}
119.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
