t,field,value,color,status,reason,raw
206.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
206.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
206.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
206.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
206.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
207.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.115942028985536, age_s=0.0}"
207.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
207.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
207.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
207.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
207.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
208.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.115384615384652, age_s=0.0}"
208.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
208.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
208.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
208.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
208.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
209.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.114832535885206, age_s=0.0}"
209.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
209.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
209.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
209.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
209.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
210.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.11428571428575, age_s=0.0}"
210.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
210.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
210.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
210.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
210.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
211.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.11374407582942, age_s=0.0}"
211.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
211.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
211.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
211.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
211.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
212.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.113207547169853, age_s=0.0}"
212.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
212.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
212.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
212.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
212.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
213.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.112676056338067, age_s=0.0}"
213.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
213.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
213.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
213.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
213.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
214.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.112149532710323, age_s=0.0}"
214.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
214.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
214.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
214.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
214.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
215.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.111627906976786, age_s=0.0}"
215.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
215.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
215.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
215.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
215.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
216.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.111111111111153, age_s=0.0}"
216.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
216.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
216.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
216.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
216.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
217.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.11059907834106, age_s=0.0}"
217.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
217.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
217.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
217.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
217.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
218.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.11009174311931, age_s=0.0}"
218.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
218.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
218.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
218.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
218.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
219.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.109589041095933, age_s=0.0}"
219.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
219.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
219.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
219.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
219.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
220.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.10909090909096, age_s=0.0}"
220.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
220.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
220.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
220.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
220.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
221.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.10859728506792, age_s=0.0}"
221.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
221.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
221.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
221.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
221.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
222.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.108108108108155, age_s=0.0}"
222.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
222.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
222.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
222.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
222.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
223.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.1076233183857, age_s=0.0}"
223.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
223.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
223.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
223.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
223.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
224.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.107142857142907, age_s=0.0}"
224.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
224.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
224.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
224.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
224.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
225.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.10666666666672, age_s=0.0}"
225.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
225.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
225.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
225.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
225.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
226.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.10619469026554, age_s=0.0}"
226.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
226.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
226.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
226.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
226.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
227.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.10572687224675, age_s=0.0}"
227.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
227.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
227.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
227.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
227.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
228.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.10526315789479, age_s=0.0}"
228.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
228.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
228.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
228.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
228.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
229.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.104803493449843, age_s=0.0}"
229.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
229.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
229.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
229.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
229.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
230.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.104347826087015, age_s=0.0}"
230.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
230.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
230.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
230.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
230.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
231.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.10389610389616, age_s=0.0}"
231.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
231.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
231.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
231.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
231.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
232.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.10344827586213, age_s=0.0}"
232.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
232.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
232.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
232.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
232.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
233.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.103004291845554, age_s=0.0}"
233.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
233.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
233.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
233.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
233.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
234.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.102564102564163, age_s=0.0}"
234.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
234.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
234.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
234.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
234.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
235.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.102127659574528, age_s=0.0}"
235.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
235.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
235.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
235.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
235.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
236.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.101694915254296, age_s=0.0}"
236.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
236.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
236.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
236.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
236.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
237.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.101265822784878, age_s=0.0}"
237.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
237.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
237.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
237.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
237.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
238.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.100840336134517, age_s=0.0}"
238.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
238.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
238.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
238.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
238.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
239.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.100418410041907, age_s=0.0}"
239.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
239.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
239.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
239.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
239.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
240.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.10000000000007, age_s=0.0}"
240.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
240.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
240.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
240.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
240.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
241.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.099585062240727, age_s=0.0}"
241.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
241.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
241.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
241.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
241.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
242.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.099173553719076, age_s=0.0}"
242.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
242.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
242.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
242.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
242.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
243.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.098765432098833, age_s=0.0}"
243.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
243.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
243.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
243.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
243.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
244.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.09836065573777, age_s=0.0}"
244.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
244.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
244.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
244.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
244.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
245.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.09795918367354, age_s=0.0}"
245.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
245.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
245.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
245.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
245.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
246.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.09756097560983, age_s=0.0}"
246.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
246.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
246.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
246.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
246.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
247.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.097165991902905, age_s=0.0}"
247.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
247.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
247.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
247.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
247.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
248.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.09677419354846, age_s=0.0}"
248.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
248.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
248.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
248.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
248.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
249.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.09638554216875, age_s=0.0}"
249.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
249.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
249.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
249.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
249.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
250.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.09600000000007, age_s=0.0}"
250.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
250.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
250.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
250.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
250.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
251.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.095617529880553, age_s=0.0}"
251.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
251.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
251.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
251.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
251.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
252.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.095238095238166, age_s=0.0}"
252.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
252.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
252.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
252.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
252.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
253.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.09486166007913, age_s=0.0}"
253.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
253.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
253.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
253.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
253.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
254.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.094488188976456, age_s=0.0}"
254.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
254.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
254.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
254.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
254.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
255.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.0941176470589, age_s=0.0}"
255.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
255.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
255.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
255.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
255.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
256.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.093750000000078, age_s=0.0}"
256.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
256.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
256.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
256.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
256.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
257.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.093385214007863, age_s=0.0}"
257.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
257.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
257.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
257.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
257.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
258.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.093023255814032, age_s=0.0}"
258.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
258.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
258.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
258.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
258.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
259.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.092664092664172, age_s=0.0}"
259.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
259.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
259.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
259.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
259.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
260.0,SPEED,24.0,NEUTRAL,OK,near_reference,"{reference_kmh=24.092307692307777, age_s=0.0}"
260.0,POWER,160,NEUTRAL,OK,power_present,{age_s=0.0}
260.0,HR,130,NEUTRAL,OK,hr_present,{age_s=0.0}
260.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
260.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
260.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
